url,titulo,autor,fecha,descripcion,noticia
https://www.eleconomista.com.mx/economia/Pobreza-en-Mexico-disminuyo-marginalmente-entre-2008-y-2018-Coneval-20190805-0030.html,Pobreza en México disminuyó marginalmente entre 2008 y 2018: Coneval,Héctor Molina,"05 de agosto de 2019, 11:01",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>El Consejo Nacional de Evaluación de la Política de Desarrollo Social (<strong>Coneval</strong>) presentó su medición de la <strong>pobreza en México entre el 2008 y el 2018</strong>, en donde se puede observar, por ejemplo, que para el año pasado 16.8% de la población mexicana tenía ingresos inferiores a la línea de <strong>pobreza extrema</strong>, mismo porcentaje registrado en el 2008.</p>,<p>En la presentación del informe sobre pobreza el secretario ejecutivo del Coneval, José Nabor informó que 41.9% de la población en el país se encontraba en <strong>situación de pobreza</strong>, mientras que para el 2008 el porcentaje fue de 44.4.</p>,<p>En cantidad de personas significa que hasta el año pasado <strong>52.4 millones de mexicanos se encontraban en situación de pobreza</strong>.</p>,<p>Otro dato que destacó el secretario ejecutivo del órgano evaluador de la política social fue la <strong>desigualdad que impera en Méxic</strong>o ya que el extracto de la <a href=""https://www.eleconomista.com.mx/economia/Familias-con-mayores-ingresos-ganan-18-veces-mas-que-las-del-primer-decil-20190731-0175.html"" target=""_blank"">población con mayores ingresos, es decir, el decil 10</a>, tiene ingresos 26 veces más altos que el extracto de la población más bajo.</p>,<p>En este sentido el sureste, como históricamente lo ha sido, en especial Chiapas, Guerrero y Oaxaca, es la zona del país con mayores rezagos y mayor porcentaje de población en pobreza.</p>,<p>Mientras que estados como Nuevo León y Coahuila son las entidades con menor porcentaje de población con carencias.</p>,<p>Como conclusiones Nabor refirió que fortalecer el <a href=""https://www.eleconomista.com.mx/economia/5-de-cada-10-pesos-que-ingresan-los-hogares-mas-pobres-no-dependen-de-ellos-20181128-0057.html"" target=""_blank"">ingreso de las familias mexicanas y el otorgamiento de seguridad social son los retos más importantes</a> que se presentan ante el objetivo de reducir las carencias sociales de los mexicanos.</p>,<p>Por otra parte, el Coneval anunció que en adelante las mediciones de la pobreza del país se realizará a través del <strong>Sistema de Información y Desarrollo Social con Enfoque en Derechos Humanos</strong> en donde además de los indicadores que toma el Coneval como ingresos y gasto de las familias también se medirá el acceso que tiene la población a derechos como la educación, a una vivienda digna, a la alimentación o a la salud.</p>"
https://www.eleconomista.com.mx/economia/Desaceleracion-economica-dificultara-que-Mexico-alcance-superavit-primario-Fitch-20190805-0064.html,Desaceleración económica dificultará que México alcance superávit primario: Fitch,,"05 de agosto de 2019, 18:36",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>La <a href=""https://www.eleconomista.com.mx/economia/PIB-de-Mexico-crecio-0.1-esquiva-recesion-pero-no-estancamiento-20190731-0044.html"" target=""_blank"">desaceleración económica</a> por la que transita<strong> México</strong> dificultará que el gobierno cumpla con el objetivo de un <strong>superávit primario de 1%</strong> para 2019, advirtió la calificadora<strong> Fitch Ratings</strong>.</p>,<p>“El paquete de medidas para impulsar la actividad económica que presentaron las autoridades, que incluye utilizar una parte del Fondo de Estabilización de los Ingresos Públicos (FEIP) para compensar el debilitamiento de los ingresos públicos, no será suficiente para alcanzar el objetivo de superávit primario”, consignó la agencia.</p>,<p>En una nota emitida por el Director de Soberanos de Fitch, Charles Seville, explica que la desaceleración trae consigo un debilitamiento de <a href=""https://www.eleconomista.com.mx/economia/SAT-registra-incremento-real-de-4.7-de-ingresos-tributarios-en-los-primeros-cinco-meses-de-2019-20190715-0106.html"" target=""_blank"">ingresos tributarios</a> que será adicional al menor el flujo de ingresos petroleros que ya consignó el gobierno.</p>,<p>Esto limita el margen de maniobra que tiene México para aplicar una política contracíclica suficiente para que al mismo tiempo se estimule a la economía en el segundo semestre, y se mantenga  la “estricta disciplina fiscal.”</p>,<p>En la nota, que no implica una acción de calificación, reconocieron que el paquete de estímulo económico planteado por el Secretario de Hacienda, Arturo Herrera, evidencia la preocupación de las autoridades económicas por la desaceleración.</p>,<p>Sin embargo,“el estímulo planeado por unos 485,000 millones de pesos, o el 2% del PIB, consiste en gran medida en promesas para impulsar al crédito hipotecario y no indica una relajación importante en la posición fiscal”, detalló Fitch.</p>,<p>Cabe recordar que anteriormente en entrevista con <em>El Economista, </em>el titular de la Secretaría de Hacienda y Crédito Público (SHCP) explicó que el objetivo del programa que anunció el 29 de julio pasado es maximizar los recursos con los que se cuenta para la segunda mitad del año en aquellos aspectos que realmente aseguren un impacto económico inmediato, como puede ser la compra de bienes duraderos a través de un crédito Fonacot o bien la de materiales para aquellos proyectos de inversión que iniciarán el 1 de enero del 2020, pero que serán licitados durante este año.</p>,<p>El escenario se complica, cuando el gobierno está preparando los Criterios Generales de Política Económica para el proyecto del Presupuesto para 2020,  que debe presentar al Congreso el 8 de septiembre, resaltan.</p>,<p>Estos criterios incluyen la estimación de crecimiento del PIB, previsión del tipo de cambio y supuestos del precio del petróleo, que serán base para la estimación de los Ingresos públicos con que contará el gobierno para cumplir su presupuesto, todo, en un contexto de estricta disciplina fiscal que descarta aumento de deuda ni aparición de impuestos nuevos.</p>,<p>La agencia aclaró que este documento es de carácter informativo y no tiene que ver con acción de calificación alguna. La nota soberana de las emisiones de México en la agencia se encuentran ahora en “BBB”, nivel que está dos escalones arriba del grado de inversión, tras el recorte de un notch que propinó el 26 de junio. La perspectiva es estable, lo que indica que no hay riesgos de un nuevo recorte.</p>,<p><a href=""/cdn-cgi/l/email-protection"" class=""__cf_email__"" data-cfemail=""8af3e7e5f8ebe6eff9caefe6efe9e5e4e5e7e3f9feeba4e9e5e7a4e7f2"">[email protected]</a></p>"
https://www.eleconomista.com.mx/economia/Barclays-mantiene-estimado-de-PIB-para-Mexico-en-0.5-20190805-0079.html,Barclays mantiene estimado de PIB para México en 0.5%,Notimex,"05 de agosto de 2019, 20:06",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>El banco de inversiones <strong>Barclays</strong> mantiene su estimado de <strong>crecimiento para el país en 0.5%</strong> para el 2019, luego de darse a conocer el dato preliminar del <strong>Producto Interno Bruto (PIB)</strong> al segundo trimestre, pues prevé que la economía mexicana registrará solo un ligero repunte hacia finales del año.</p>,<p>El jefe de investigación Económica para América Latina de<strong> Barclays</strong>, Marco Oviedo, dijo a Notimex que hay un estancamiento en la economía que no se presentaba en el país desde el periodo 2001-2002.</p>,<p>""Es una situación bastante novedosa en este sentido”, pero que deriva de diversos factores tanto nacionales como externos, entre ellos una desaceleración del sector manufacturero por una caída en la demanda externa, así como la disminución en el gasto de gobierno del primer trimestre, junto a una baja en el consumo.</p>,<p>“Todavía es difícil saber cuál es la bala de plata que va a solucionar todo esto, porque son una serie de factores que están jugando en distintas canchas; por ejemplo, si el sector manufacturero se recupera en el segundo trimestre podríamos ver mejores números y sería un aliciente y estos anuncios impactan de manera importante a la actividad, pues también esperaríamos una recuperación al final del año”.</p>,<p>Al destacar que<a href=""https://www.eleconomista.com.mx/economia/Analistas-que-le-atinaron-al-PIB-coinciden-en-debilitamiento-generalizado-de-la-economia-20190731-0090.html"" target=""_blank""> el dato del PIB del segundo trimestre sorprendió por su composición</a>, dijo que “en promedio no cambia nuestro pronóstico, seguimos pensando que va a crecer la economía 0.5%, porque la idea del pronóstico es que el estancamiento va a seguir en los siguientes trimestres"".</p>,<p>Anticipó en este contexto un crecimiento de 0.2% para el tercer trimestre del año y de 0.6% para el último trimestre del 2019.</p>,<p>Al referirse que el dato del crecimiento de 0.1% durante el segundo trimestre es preliminar y todavía podría tener ajustes, indicó que lo sorprendente fue que el sector industrial básicamente no creció, cuando en mayo registró una pérdida importante de 2.1 por ciento.</p>,<p>Ello, abundó, “nos hace pensar que habrá una revisión en los datos de mayo y eso también abone a que haya una ligera estabilidad en el sector manufacturero y combinado con un tenue crecimiento del sector servicios”.</p>,<p>Sobre las medidas para apoyar la economía que anunció la Secretaría de Hacienda, el especialista confió en que el sector privado lo tome como una señal positiva y mejore el ánimo de los inversionistas, “que es la variable que ha estado estancada o más dañada por la incertidumbre de políticas de la administración presente; en la medida en que abone al crecimiento y la confianza puede darse un impacto positivo”.</p>,<p>No obstante, falta definir claramente cuáles proyectos de inversión son los relevantes, porque todavía no hay nada firme respecto a la refinería o el nuevo aeropuerto, solo por citar, “no hay nada concreto y por eso la inversión pública está estancada”.</p>,<p>Asimismo, proyectó que aunque la banca de desarrollo esté dispuesta a dar un mayor monto de financiamiento, el impacto puede ser limitado si no existe demanda por el crédito.</p>,<p>Respecto al Plan de Negocios de <strong>Petróleos Mexicanos (Pemex)</strong>, Oviedo agregó que todavía es un tema sin resolver, pero confió en que con el paquete 2020 haya mayor claridad de qué es lo que va a pasar con la empresa en los siguientes trimestres, “pero es un tema que va a seguir haciendo ruido”.</p>"
https://www.eleconomista.com.mx/economia/Washington-pone-a-China-en-la-lista-de-manipuladores-cambiarios-20190805-0059.html,Washington pone a China en la lista de manipuladores cambiarios,AFP,"05 de agosto de 2019, 17:12",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p><strong>Estados Unidos</strong> consideró oficialmente el lunes a <strong>China</strong> como país manipulador de su moneda y acusó a Pekín de debilitar el yuan mientras crece el enfrentamiento comercial entre las mayores economías mundiales.</p>,<p>La decisión de Washington se conoció luego que a primera hora de la jornada <a href=""https://www.eleconomista.com.mx/mercados/Yuan-rompe-la-barrera-de-7-unidades-por-dolar-20190805-0006.html"" target=""_blank"">China dejara caer el yuan a sus menores niveles</a> ante el dólar en casi una década, lo cual desató una andanada de criticas del presidente Donald Trump.</p>,<p>El secretario estadounidense del Tesoro Steven Mnuchin ""determinó hoy, con el auspicio del presidente Trump, que China manipula su moneda"", dice un comunicado del Tesoro.</p>,<p>El presidente dijo que tomó esa decisión por considerar que Pekin no cumple los compromisos asumidos en las negociaciones para terminar la guerra arancelaria que desde hace más de un año enfrenta a ambas potencias.</p>,<p>La fuerte caída del yuan, de un 1.4%, ocurre sólo días después de que el presidente de Estados Unidos, Donald Trump, sorprendió a los mercados financieros al <a href=""https://www.eleconomista.com.mx/economia/EU-aplicara-impuestos-a-importaciones-chinas-20190801-0066.html"" target=""_blank"">anunciar aranceles del 10% a 300,000 millones de dólares de importaciones chinas</a> desde el 1 de septiembre, rompiendo abruptamente una tregua de un mes.</p>,<p>La última vez que Estados Unidos puso a China en una lista de manipuladores de divisas fue en 1994.</p>,<p>El Tesoro de Estados Unidos había designado a Taiwán y Corea del Sur como manipuladores de divisas en 1988, cuando el Congreso promulgó la ley de revisión de tipos de cambio.</p>,<p>El dólar cayó a un mínimo de dos semanas frente al euro después de conocerse el comunicado del Tesoro.</p>,<p>Trump ha batallado por designar a China como un país manipulador de su moneda nacional pero desde que asumió en enero de 2017, el departamento del Tesoro evitó dar ese paso.</p>,<p>Ahora, Mnuchin involucrará al Fondo Monetario Internacional ""en eliminar las injustas ventas competitivas creadas por las últimas acciones de China"", dice el comunicado del Tesoro.</p>,<p>En su más reciente informe, el Tesoro mantuvo a China en la ""lista de vigilancia"" de países sujetos a escrutinio por sus prácticas con la moneda.</p>,<p><em>(Con información de Reuters)</em></p>,<p>abr</p>"
https://www.eleconomista.com.mx/economia/Sector-de-servicios-en-EU-desacelero-ritmo-en-julio-ISM-20190805-0104.html,Sector de servicios en EU desaceleró ritmo en julio: ISM,Reuters,"05 de agosto de 2019, 21:42",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>El crecimiento del sector de servicios de Estados Unidos se desaceleró en julio a su nivel más débil en tres años, ya que el temor sobre las disputas arancelarias pesó con fuerza sobre las órdenes de las empresas y el panorama para la economía en general, mostró el lunes un sondeo privado.</p>,<p>El Instituto de Gerencia y Abastecimiento (ISM, por su sigla en inglés) informó que su índice de actividad no manufacturera bajó a 53.7 en julio, desde 55.1 el mes anterior. Analistas encuestados por Reuters habían previsto una lectura de 55.5 para el séptimo mes. Una lectura por encima de 50 indica expansión en el sector.</p>,<p>El menor crecimiento en el sector de servicios, que representa más de dos tercios de la actividad económica estadounidense, se produce en momentos en que la guerra comercial entre China y Estados Unidos presiona a las fábricas.</p>,<p>“Para una economía que depende tanto del sector de servicios, éste es un resultado particularmente complicado”, dijo Ian Lyngen, jefe de Estrategias de Tasas de Interés de BMO Capital Markets, en una nota enviada a clientes.</p>,<p>Una medición del segmento de servicios del ISM sobre las nuevas órdenes marcó una baja a 54.1 el mes pasado, su menor nivel desde agosto del 2016, desde la lectura anterior de 55.8. En tanto, el barómetro sobre las nuevas órdenes de exportación descendió a 53.5 desde 55.5 en junio.</p>"
https://www.eleconomista.com.mx/economia/Presentan-iniciativa-que-elimina-condonacion-20190814-0095.html,Presentan iniciativa que elimina condonación,Notimex,"14 de agosto de 2019, 20:43",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>La Comisión Permanente del Congreso de la Unión recibió del presidente Andrés Manuel López Obrador la iniciativa de reforma constitucional para eliminar las condonaciones y exenciones de impuestos.</p>,<p>El Ejecutivo plantea modificar el Artículo 28 de la Constitución para evitar más quebrantos en los ingresos públicos.</p>,<p>“En los Estados Unidos Mexicanos quedan prohibidos los monopolios, las prácticas monopólicas, los estancos, las condonaciones de impuestos y las exenciones de impuestos en los términos y condiciones que fijan las leyes, así como las prohibiciones a título de protección a la industria”, se indica en el documento.</p>,<p>En la argumentación se expone que en los dos últimos dos sexenios se condonaron 400,902 millones de pesos a solo 153,530 contribuyentes.</p>,<p>Refiere que la condonación de contribuciones puede afectar el interés general de la población, pues de darse de forma desmedida a los sujetos obligados repercute en el equilibrio que debe existir entre ingresos y gasto público.</p>,<p>Menciona que en épocas recientes y ante catástrofes como el terremoto del 2017 y otros motivos económicos y financieros, el Ejecutivo federal hizo uso de sus atribuciones y se procedió a la condonación de impuestos con el fin de normalizar la actividad económica en regiones y sectores.</p>,<p>Sin embargo, en los últimos sexenios se ha distorsionado el objetivo de otorgar al contribuyente tal beneficio hasta llegar al punto de otorgar condonaciones generalizadas, prácticamente de “forma lisa y llana, sin que exista un enfoque de política fiscal”, dijo el mandatario.</p>,<p>Esa práctica ha generado quebranto en los ingresos financieros del Estado, además de un desequilibrio en la carga fiscal que recae en el conjunto de la sociedad en detrimento de los contribuyentes cumplidos, dijo.</p>"
https://www.eleconomista.com.mx/economia/Proponen-gravar-mas-comida-chatarra-y-tabaco-recursos-serian-para-salud-20190814-0041.html,Proponen gravar más comida chatarra y tabaco; recursos serían para salud,,"14 de agosto de 2019, 11:57",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>Los <a href=""https://www.eleconomista.com.mx/politica/Sector-salud-recibira-40000-millones-de-pesos-adicionales-en-PEF-2020-AMLO--20190802-0067.html"" target=""_blank"">problemas presupuestarios que enfrenta el sector salud</a> podrían mejorarse ajustando el <strong>Impuesto Especial sobre Productos y Servicios</strong> (IEPS) que se cobran en productos que dañan la salud como la comida chatarra, refrescos, tabaco y alcohol, indicaron representantes de El Poder del Consumidor y México SaludHable.</p>,<p>“En 2019, <a href=""https://www.eleconomista.com.mx/politica/Admiten-falta-de-recursos-para-el-sector-salud-20190423-0011.html"" target=""_blank"">el presupuesto de salud fue de 124,000 millones de pesos</a>, si se incrementan los impuestos a estos productos se tendrían más de 50,000 millones de pesos adicionales, es decir, más del 40% de lo que se presupuestó en salud”, expuso Alejandro Calvillo, presidente de El Poder del Consumidor.</p>,<p>En conferencia de prensa, Calvillo detalló que, si se incrementara de un peso a dos pesos el <strong>impuesto que se cobra en cada litro de las bebidas azucaradas</strong>, la recaudación pasaría de 23,163 millones de pesos que se tuvo en 2017 a 36,540 millones de pesos.</p>,<p>Los alimentos no básicos con alta densidad calórica, mejor conocidos como <strong>comida chatarra dejarían una recaudación de 23,899 millones de pesos</strong>, si se subiera el valor del impuesto del 8% al 12 por ciento.</p>,<p>Con respecto al <strong>IEPS en cerveza</strong>, comentó que, si se elevara el valor del impuesto del 26% al 35%, la recaudación se elevaría hasta 63,173 millones de pesos. En otras bebidas alcohólicas, si se sube el rango de 30-53% a 45-60%, se obtendrían ingresos de 17,055 millones de pesos.</p>,<p>Por el tabaco, uno de los productos que más daño genera a la salud, Erick Ochoa, representante del área de control de tabaco de la coalición México SaludHable sugirió que mantenga el valor del impuesto del 160% sobre el precio minorista, pero se debe ajustar a la inflación.</p>,<p>“<strong>Actualmente se cobra un impuesto de 0.35 centavos por cigarro</strong>; entonces, por cada cajetilla que tienen 20 cigarros se paga un impuesto de 7 pesos. Esto tendría que aumentar con el ajuste de inflación en alrededor de 0.48 centavos por cigarro, lo que sería casi 10 pesos por cajetilla”, explicó.</p>,<p>De esta manera, la recaudación que se tuvo en 2017 por estos productos fue de 130,592 millones de pesos, pero con las propuestas mencionadas, la recaudación sería de 183,896 millones de pesos, es decir, un incremento de 53,304 millones de pesos.</p>,<p>Calvillo mencionó que esta propuesta ya fue entregada a la Comisión de Presupuesto y Cuenta Públicas de la Cámara de Diputados, en donde aseguró se tuvo apertura. No obstante, ven más dificultades en el Senado de la República, debido a que los legisladores se ven más influenciados por los cabilderos de la iniciativa privada.</p>,<p>Enfatizó que la propuesta de impuestos, aún están por debajo de lo que recomienda la Organización Mundial de la Salud. “La recomendación es que los <strong>impuestos deben representar el 75% del valor de los productos que generan daño a la salud</strong>. En México llegamos a estar en 69% en 2010 y actualmente estamos en el 65 por ciento. Para llegar al 75%, debe de haber un aumento en los impuestos de 11 pesos”.</p>,<p>Remarcó que, si el actual gobierno no hace cambios en materia de ingresos para mejorar los <strong>recursos del sector salud</strong>, se tendrá una fuerte presión en las finanzas públicas del país y de las personas.</p>,<p>“Son productos que son adictivos o que se asocian con problemas de autocontrol o con consumo compulsivo, es decir, cuando hablamos de impuestos a estos productos no es una discusión únicamente sobre la recaudación, sino una estrategia para reducir el consumo que genera un daño a las finanzas públicas, a la salud y a las finanzas familiares”.</p>,<p>erp</p>"
https://www.eleconomista.com.mx/economia/PIB-de-Alemania-cae-0.1-en-el-trimestre-ante-caida-de-exportaciones-20190814-0053.html,PIB de Alemania cae 0.1% en el trimestre ante caída de exportaciones,Reuters,"14 de agosto de 2019, 14:00",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>La <strong>caída de las exportaciones</strong> hizo retroceder la<strong> economía alemana</strong> en el segundo trimestre, con escasas perspectivas de una recuperación pronta, ya que los fabricantes se llevaron la peor parte de una desaceleración mundial amplificada por los conflictos arancelarios y las incertidumbres en torno al Brexit.</p>,<p>Según datos publicados el miércoles 14 de agosto, el <strong>Producto Interior Bruto (PIB)</strong> cayó un 0.1% intertrimestral y, en medio de una presión creciente para que el gobierno aplique medidas de estímulo a través de reformas fiscales, el ministro de Economía alemán dijo que es necesario actuar para evitar un segundo trimestre consecutivo de contracción, que llevaría al país a la recesión.</p>,<p>La desaceleración global, reforzada por una expansión de la <strong>producción industrial china </strong>a sus tasas más bajas en 17 años en julio, ha impactado ampliamente a la zona euro, donde datos correspondientes mostraron que el crecimiento en el segundo trimestre fue del 0.2 por ciento.</p>,<p>En este contexto, la economía germana -la mayor de <strong>Europa</strong> y tradicionalmente dependiente de las exportaciones- se ha mostrado bastante vulnerable, en medio de señales de que se está desvaneciendo el impulso que recibió gracias a un periodo sostenido de aumento de la demanda a nivel local.</p>,<p>""El dato del PIB de hoy marca definitivamente el final de una década dorada para la economía alemana"", dijo Carsten Brzeski, analista de ING. ""Los conflictos comerciales, la incertidumbre global y el atribulado sector automotor la han puesto finalmente (...) de rodillas"".</p>,<p>En términos ajustados al calendario, la tasa de crecimiento anual se desaceleró al 0.4% en el segundo trimestre desde el 0.9% del primero, según la Oficina Federal de Estadísticas. Para 2019 en su conjunto, Berlín espera que el crecimiento caiga hasta un magro 0.5% frente al 1.5% del año previo.</p>,<p>El ministro de Economía, Peter Altmaier, dijo que las cifras son un toque de atención. ""Estamos en una fase de debilidad económica, pero no estamos aún en recesión. Podemos evitarlo si adoptamos las medidas correctas"", afirmó al diario Bild.</p>,<p>El ministerio indicó que es poco probable que el impulso provenga del sector industrial, cuya asociación BDI se sumó al creciente coro de voces que pide al gobierno que reactive el crecimiento deshaciéndose de su regla de equilibrio presupuestario y financiando más inversiones públicas a través de la emisión de nueva deuda.</p>"
https://www.eleconomista.com.mx/economia/Citibanamex-ve-recorte-de-tasas-hasta-septiembre-20190814-0091.html,Citibanamex ve recorte de tasas hasta septiembre,,"14 de agosto de 2019, 20:25",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>A unas horas que el Banco de México (Banxico) divulgue su anuncio de política monetaria, estrategas financieros se mantienen divididos sobre el inicio del ciclo de relajamiento.</p>,<p>Aquí en México, Citibanamex estima que no habrá recorte en la tasa de 8.25%, pero advierte que la retórica del comunicado será de flexibilización, probablemente apuntando a un recorte para septiembre.</p>,<p>Los expertos de Citi acotaron, sin embargo, que este panorama “no toma en cuenta los eventos macroeconómicos de las últimas semanas, los cuales en general apoyan el enfoque de una posición de “esperar y ver”.</p>,<p>En cambio, desde Toronto, en Canadá, el estratega para América Latina del bróker global Oanda, Alfonso Esparza, considera que el contexto de volatilidad en el mercado presionará a la Junta de Gobierno para dirigir en la reunión de hoy, jueves 15 de agosto, a la aplicación del primer recorte de tasas desde junio del 2014.</p>,<p>Desde su perspectiva, el ajuste será de 25 puntos base, lo que dejaría el premio en 8.00%, pero no descarta la probabilidad de que sea de 50 puntos de una sola vez.</p>,<p>“Esperamos que el Banco de México seguirá la tendencia global de recortes, ante la presión de la incertidumbre mundial, particularmente acentuada para emergentes de América Latina, tras el resultado de la primera ronda de elecciones en Argentina”, refiere.</p>,<p>Explica que hace dos semanas, ellos mismos, en Oanda, anticipaban que el Banxico dejaría sin cambio la tasa en la reunión de agosto.</p>,<p>Sin embargo, ante el deterioro de las condiciones, tras revertirse la curva de rendimientos del bono del Tesoro de Estados Unidos, indicando probabilidad de recesión, y al aumentar la búsqueda de refugio en activos seguros como el oro, considera que hay mayor probabilidad de un recorte de tasas.</p>,<p>La expectativa de Citibanamex sobre el Banxico está basada en dos índices que se originaron en las minutas y con un enfoque econométrico que identifica como índice de restricción que ayuda a cuantificar qué tan restrictiva es la perspectiva de la Junta de Gobierno en términos de acciones de política monetaria observados y potenciales.</p>,<p>“Analizamos la elección de palabras y temas discutidos en las comunicaciones del Banxico en el tiempo; encontramos que los comunicados recientes le dan un peso muy significativo a los enunciados relacionados con inflación, mientras que las referencias a la actividad económica son desproporcionadamente bajas”.</p>,<p>Basándose en las últimas minutas, refieren, “nuestro enfoque econométrico sugiere que la retórica ‘paloma’ (con miras a un posible eventual relajamiento monetario) seguirá estando presente durante la reunión de agosto, aunque un recorte en la tasa no es aún el escenario más probable”.</p>,<p>El contexto en el que el Banxico divulgará su quinta decisión monetaria es de incertidumbre en el mercado ante el riesgo de que se profundice la desaceleración económica global y doméstica, inflación doméstica debajo del límite superior del objetivo de inflación permanente, de 3%, con +/-1 punto porcentual; la búsqueda de rendimiento de inversionistas ante la escalada en la tensión comercial y tras el recorte de tasas de la Reserva Federal.</p>,<p>Previo al anuncio del Banxico, el quinto de ocho programados para este año, 12 bancos centrales han recortado sus tasas desde Asia a América, iniciando con ello un ciclo de relajamiento monetaria global con miras a estimular la economía que desacelera al confirmarse riesgos de una presión comercial mayor.</p>"
https://www.eleconomista.com.mx/economia/Produccion-industrial-de-China-crecio-4.8-en-julio-20190814-0052.html,Producción industrial de China creció 4.8% en julio,Reuters,"14 de agosto de 2019, 14:00",,"<p> <!-- Se agrega para compatibilidad con noticias historicas -->
									</p>,<p>La <strong>economía china</strong> se deterioró en julio más de lo esperado, incluyendo una desaceleración de la producción industrial a un mínimo de más de 17 años, debido a que la <a href=""https://www.eleconomista.com.mx/economia/Aumentan-temores-de-que-guerra-comercial-entre-Estados-Unidos-y-China-conduzca-a-una-recesion-Goldman-Sachs-20190811-0023.html"" target=""_blank"">guerra comercial con Estados Unidos</a> afectó a más empresas y consumidores.</p>,<p>La actividad en China ha seguido enfriándose a pesar de una batería de medidas para fomentar el crecimiento en el último año, lo que plantea interrogantes sobre si sería necesario un estímulo más rápido y contundente, incluso a riesgo de incrementar la deuda.</p>,<p>Después del destello de mejora de junio, los analistas afirmaron que los últimos datos eran una prueba de que la demanda cayó en todos los frentes el mes pasado, desde la producción industrial a la inversión, pasando por las ventas al por menor.</p>,<p>El ritmo de crecimiento de la <strong>producción industrial se desaceleró a un 4.8%</strong> en julio respecto del año anterior, según datos de la Oficina Nacional de Estadística, menos que las previsiones más pesimistas de una encuesta de Reuters y <strong>su registro más flojo desde febrero de 2002</strong>.</p>,<p>Los analistas habían pronosticado una desaceleración del crecimiento del 5.8% desde el 6.3% de junio. Washington elevó drásticamente algunos aranceles a productos chinos en mayo.</p>,<p>""La economía continuará desacelerándose. En algún momento, las autoridades tendrán que aumentar los estímulos para apoyar la infraestructura y las propiedades. Creo que eso podría ocurrir hacia fines de este año"", dijo Harry Hu, jefe de economía de China continental en Macquarie Group en Hong Kong.</p>,<p>La inversión en infraestructura, con la que Pekín ha estado contando para estabilizar la economía, también retrocedió, al igual que la inversión inmobiliaria, que ha sido un raro brote verde pese a la preocupación sobre posibles burbujas.</p>,<p>La producción de acero crudo cayó por segundo mes consecutivo en julio, mientras que la producción de automóviles siguió cayendo a un ritmo de dos dígitos.</p>,<p>El Ministerio de Industria dijo el mes pasado que el país necesitaría ""arduos esfuerzos"" para alcanzar la meta de un crecimiento industrial para 2019 de entre el 5.5% y el 6.0 por ciento.</p>,<p>abr</p>"
